adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/jjHTYi2KJ3dojfxIMmwcQz1BXnt.jpg,"[16, 10751, 12]",653904,en,Spirit Riding Free: Spirit of Christmas,"Lucky and her friends venture into town on Christmas Eve in an attempt to fulfill their holiday plans. But when distractions lead to delays, they must figure out how to get home in time for Christmas in the middle of a serious snowstorm!",7.399,/lLPex9m7NqSl67I2na2qZEMgja0.jpg,2019-12-06,Spirit Riding Free: Spirit of Christmas,False,6.9,36
False,/aRTTzUIiG6uakLiIuAagxvhRzKS.jpg,"[10749, 35]",635012,en,Long Weekend,"Bart's chance encounter with the enigmatic Vienna leads to a whirlwind weekend together. The two fall fast and hard, but both carry secrets that could be their undoing or the chance for a fresh start.",7.399,/OyKfblQX6SR2rL6R26g5eYCLHq.jpg,2021-03-12,Long Weekend,False,7.6,48
False,/8Kkp2tK9GcdS31VxZUhJyMHS5fp.jpg,[16],624995,en,Minion Scouts,"When Margo, Agnes and Edith return from Badger Scout camp, three of the Minions are entranced by the girls' merit badges. Their own attempt at scout camp results in attracting a bear, eating poison berries and eventually blowing up a dam, creating a massive flood. But, when they arrive back home, the girls share their badges, encouraging the rest of the Minions to try their hand at scouting.",7.394,/8l2y1VCgMcAD1mmqadhJowUCE1H.jpg,2019-08-27,Minion Scouts,False,7.0,11
False,/7RIYU3mMHiK0QzMP8hG6IX4Sntl.jpg,"[878, 10749, 53]",458005,en,Zoe,"Two colleagues at a revolutionary research lab design technology to improve and perfect romantic relationships. As their work progresses, their discoveries become more profound.",7.391,/hagf4LA3FRD2o1wI3LhNzl0t5vo.jpg,2018-07-19,Zoe,False,6.0,327
False,/z0yrbMYnUIF8kKxnNMSFGAWoG3d.jpg,"[878, 28, 53]",513324,en,Higher Power,"When the Universe decides what it wants, it's pointless to resist. With his family's life at stake, Joseph Steadman finds himself the unwilling test subject of a maniacal scientist in a battle that could save the world – or destroy it.",7.386,/cplMeBlGdkpDzypHRKZ64BrpLoL.jpg,2018-05-11,Higher Power,False,5.1,72
False,/2jKpJ5vb7Jh5uCnmHIvIqlnL2gg.jpg,"[18, 10749]",513432,en,Only You,A madly-in-love young couple's relationship begins to suffer when they struggle to conceive a child.,7.38,/fFZUakJrWl5TZmDLKVBtDg9OxmU.jpg,2019-07-12,Only You,False,6.8,101
False,/rZwmA9WtrntPnaR8urEPIYoI8Hy.jpg,"[28, 27]",462115,en,Dead Trigger,"2021 - 5 years after the outbreak of a mysterious virus that turned humans into bloodthirsty, undead beasts much of the world’s population has been decimated. When governments were unable to keep the disease at bay, the Contagion Special Unit was formed with the toughest soldiers and best specialists to fight the infected. Because of the rapidly decreasing number of soldiers, a popular online video game Dead Trigger that mirrors the terrifying events was created. The best efforts of the gamers are monitored by the CSU who recruit the highest rated zombie killers. The young recruits are called “Dead Triggers”. The movie follows a group of young recruits who must travel to the origin of the outbreak to find a missing team of scientists who were searching for a cure.",7.379,/7x1bfCPgFOIszdboGAHNwFagkt2.jpg,2017-07-19,Dead Trigger,False,3.8,30
False,/7jaAYfgj0MHsBdgrVwuFaHsFTbM.jpg,"[18, 53, 10752]",489176,en,The Birdcatcher,"Norway, 1942, during World War II. After being separated from her family, Esther, a young Jewish girl from Trondheim, arrives at an isolated farm where she must assume a new identity in order to survive the Nazi persecution.",7.376,/l9dmHphfmhmIZ4h8zRvhnSvuq0A.jpg,2019-03-08,The Birdcatcher,False,5.5,52
False,/jLVVjLZrlvi2CqkXHLCtcH9Yg9c.jpg,"[18, 10749]",537140,en,Hope Gap,A couple's visit with their son takes a dramatic turn when the father tells him he plans on leaving his mother.,7.375,/7xJ9F6u3EYam3NPxZedvIzwLUj6.jpg,2019-10-03,Hope Gap,False,6.3,85
False,/r6JDDWmVQaLy4OZBnJgH3yi4s8U.jpg,[99],621561,en,Our Planet: Behind The Scenes,Years spent recording footage of creatures from every corner of the globe is bound to produce a bit of drama. Here's a behind-the-scenes look.,7.37,/mCIUF0GOkySPjg3FRGlYbTJL3Jw.jpg,2019-04-05,Our Planet: Behind The Scenes,False,7.8,35
False,/9DbG4Xr6H0gxyHpnBg7haeL5xVH.jpg,"[35, 80, 18]",485504,en,El Camino Christmas,"A young man seeking a father he has never met, through no fault of his own, ends up barricaded in a liquor store with five other people on Christmas Eve in the fictitious town of El Camino, NV.",7.369,/74FjQrZ9SSkfh3rts4PXm9wArqd.jpg,2017-12-08,El Camino Christmas,False,5.6,251
False,/jNFHtD1vSPxLc2kdoNGIUuuu015.jpg,"[27, 9648, 53]",891931,en,Monster Portal,A cult is about to waken H.P. Lovecraft's most feared creature.,7.368,/8R7LbNCvDMFq3dCGaVbH6tPHd69.jpg,2022-01-29,Monster Portal,False,6.0,76
False,/n0fW8Dz1lIjFMuHW3G532C8UQXJ.jpg,[35],571451,en,The Last Laugh,"After moving to a retirement home, restless talent manager Al reconnects with long-ago client Buddy and coaxes him back out on the comedy circuit.",7.368,/CSGJd80ajL7G7BIusniFi8XtFc.jpg,2019-01-11,The Last Laugh,False,5.4,146
False,/fujeovIBv4IidGavnNIXfvIzKyS.jpg,"[53, 18]",526682,en,Blackmark,1963 Military Industrialist Arthur Blackmark must race against the clock to stop an international incident which threatens to end the world.,7.368,/jtzsuwWaVHCv4zXi0YQYffAkQVt.jpg,2018-08-07,Blackmark,False,6.2,20
False,/hPvJsM5Pz4nmLBc1K18TLw7lLKn.jpg,[18],448677,en,Head Full of Honey,"A young girl tries to help her grandfather, who is suffering from Alzheimer’s, navigate his increasing forgetfulness, and ends up going on a remarkable adventure with him.",7.367,/1tYVrPAplzu642OgNCkhHUy0gcC.jpg,2018-11-30,Head Full of Honey,False,6.6,58
False,/gOcE8Z2PvL2tGgKtRTtdYIzK7SN.jpg,"[35, 27]",434080,en,Double Date,"Meet innocent Jim, terrified of girls, and on a reluctant quest to prove his manhood the night before he turns 30. He and his cocky friend Alex think they’ve hit the jackpot when they meet the beautiful siblings Kitty and Lulu, who seem up for anything on a wild party-fuelled night. But little do they know that the femmes fatales want to make Jim lose much more than just his virginity… Getting laid has never been so bloody difficult.",7.366,/1u51B2HsJRHb38dG5eajgc9uGUY.jpg,2017-06-30,Double Date,False,5.8,51
False,/qG5A6fWoP5inQa16VadLDiB1mlb.jpg,"[878, 28, 12]",758025,en,Peter's To-Do List,"On the eve of his departure to Europe, Peter Parker tells Ned Leeds that he has several things to do before they leave.",7.358,/2LoW0WMYHwhxXQr1wz6xCVRiX9.jpg,2019-09-17,Peter's To-Do List,False,7.1,34
False,/4WGqXK1FHXKWlDXNkYlhWJmj6ME.jpg,[99],359749,en,78/52,The most famous murder scene in movie history comprises 78 camera settings and 52 cuts: the shower scene in Alfred Hitchcock's Psycho. 78/52 tells the story of the man behind the curtain and his greatest obsession.,7.351,/r3V0rimtIHFGIUkvRxrfpWF9UcB.jpg,2017-10-13,78/52,False,7.4,102
False,/Ach95tjrYlnP5bPG6ZT0DCUagsG.jpg,"[99, 36]",600675,en,The King Who Fooled Hitler,"In a tale of double agents and decoys, this documentary reveals, for the first time, the story of King George VI's elaborate ruse to divert German attention away from the Normandy landings in 1944.",7.342,/kt9AJuWeRtH8rUhcgBcFYWk1vT.jpg,2019-05-05,The King Who Fooled Hitler,False,7.7,8
False,/fUO1KAOPdEn6chB1o7jg1BLFPiM.jpg,"[53, 80, 27]",543917,en,Bloodline,"Evan values family above all else, and anyone who gets between him, his wife, and newborn son learns that the hard way. But when it comes to violent tendencies, it seems the apple doesn’t fall far from the tree.",7.339,/u9UfbDVilnhT3fa82aTFs3O0TsA.jpg,2019-09-20,Bloodline,False,6.0,170
False,/tf6pj30uPglYPVvslB3FT5QeKOq.jpg,[99],497802,en,Pandas,"In the mountains of Sichuan, China, a researcher forms a bond with Qian Qian, a panda who is about to experience nature for the first time.",7.338,/htfqp08gdzv9TTYNTFW0iBk7RB7.jpg,2018-04-06,Pandas,False,8.2,43
False,,[],937330,en,Dirty Blondes,Pornfidelity loves blondes! Cum check out these slutty blondes who have more fun - and more fucking!,7.337,,2019-12-10,Dirty Blondes,False,0.0,0
False,/yqPPu1IeEmm1gcAy92KiAHhdjeu.jpg,"[10749, 18]",592041,en,Dirty Work,"Arabella, a struggling fashion designer takes on a job working as a personal shopper for Marylin- a successful erotic novelist. One day, Arabella is sneakily trying on some of Marilyn's expensive garments, when Marylin unexpectedly comes home early......but she is not alone. Arabella hides and watches as Marilyn enters with an attractive man who is not her husband. The pair make love on the bed and Arabella is turned on by what she sees. Arabella continues to hide and watches Marilyn's many affairs take place in the bedroom, until one day she is caught by Marilyn who admits that she knew Arabella had been watching the whole time. Things get steamy between the pair, but soon they will be confronted by someone who knows about their affair and will do anything to stop it.",7.334,/pLkeHxzyTK5F2TGWruTkebtPKtd.jpg,2018-02-03,Dirty Work,False,3.6,5
False,/bpBMAltJKvFn1y0TC71QaTbA1QA.jpg,"[10770, 53]",784447,en,The Wrong Fiancé,"When photographer Abby is sent out of town on a job assignment by her editor, Charlotte, she thinks it is the perfect opportunity to escape her nightmarish ex-fiancé, Richard. However, Abby quickly discovers it is impossible to elude him.",7.325,/7PDn9JWacidW04HYOCI6yVcid5q.jpg,2021-01-08,The Wrong Fiancé,False,5.3,3
False,/cAJEpNMidwEPQxUJnqicstB10C9.jpg,"[18, 53]",771185,en,Girl Lost: A Hollywood Story,"Interweaving stories of four different women involved in the sex industry offers a glimpse into the dark underbelly of Los Angeles and the taboo lifestyle of a sex worker. A teen runaway, single mother and two career escorts interconnect through their own personal journeys filled with loss, betrayal and the struggle to survive. Written by anonymous",7.325,/zakXHgl8LsRx4gQHWJ93ljU0rvg.jpg,2020-12-01,Girl Lost: A Hollywood Story,False,6.9,37
False,/oBrHna3SHYVJrvGR4k6qG058vS2.jpg,[99],797594,en,Britney vs. Spears,Journalist Jenny Eliscu and filmmaker Erin Lee Carr investigate Britney Spears' fight for freedom by way of exclusive interviews and confidential evidence.,7.323,/sd43f1ZDz8H8TDhcIbyKuUuJmIa.jpg,2021-09-27,Britney vs. Spears,False,7.2,123
False,/9mjYukNR5dD54rYziqoDK9XQjS2.jpg,"[10749, 878, 18]",586791,en,Little Fish,A couple fights to hold their relationship together as a memory loss virus spreads and threatens to erase the history of their love and courtship.,7.321,/8AYQ7vyUI2HVLEKH7niFvJ1AdZp.jpg,2020-10-01,Little Fish,False,7.2,126
False,/o3R0l5j3yGqHfuLYwb3cCx7WpBG.jpg,"[27, 14]",438736,en,The Heretics,"A young girl is abducted by a man, who claims that a cult is hunting her. His goal is to protect her until sunrise but while restrained, the young girl falls deathly ill. While her friends and family search for her, the source of her illness becomes more and more apparent. She’s not sick…she’s changing.",7.318,/37kE4oMeRbETfnsYfNh7WzmuyFc.jpg,2017-11-01,The Heretics,False,4.9,74
False,/s2ZyF0BbPb6KNyYrQUD74UXfz33.jpg,"[35, 18]",576568,en,Come As You Are,Three young men with disabilities embark on a road trip to a brothel in Montreal catering to people with special needs to lose their virginity and embrace their independence. Inspired by a true story and remake of the Belgian film Hasta La Vista,7.317,/hl87sLl3oJafp8aIHdaJKgtsCRD.jpg,2020-02-14,Come As You Are,False,6.5,45
False,/eHVaxam65ReZ84otEEqaAs3Ttql.jpg,[18],507697,en,Snapshots,"Rose spends her days fishing near the beautiful lake house she’s called home for 50 years. She’s not getting any younger and her daughter Patti worries about Rose being all alone, but the stubborn matriarch will not sell. There are memories here that she doesn’t want to leave. These come flooding back one weekend during a visit from Patti and granddaughter Allison, when a long-forgotten roll of film reminds Rose of the summer she met and fell in love with the bold and beautiful Louise.",7.317,/zYYxHMcL23E0ebtxCISGteeCU9l.jpg,2018-08-14,Snapshots,False,7.1,37
False,/pNZzbXF8n4r5UURcpRWR3j1lhvw.jpg,[99],562446,en,Stuntman,A veteran stuntman sets out to complete the jump that bested his idol Evel Knievel: clearing the Snake River Canyon in a rocket-powered craft.,7.316,/uNVN5MyQOAOKoqWL9ClVVWbZbW1.jpg,2018-09-23,Stuntman,False,6.4,15
False,/vvHV1OyeDHpt1pSXl7oPKKY5Ewo.jpg,"[53, 10770, 18]",922955,en,Prisoner of Love,"An 18-year-old begins dating a charming 50-year-old man who treats her to shopping sprees and fancy restaurants, creating a huge rift with her mother. Mom’s instincts prove right when the man becomes psychologically manipulative, turning the girl into an emotional prisoner in his mansiIon.",7.311,/h9yTMBkgLnarY1OLPMaQN4vcNiq.jpg,2022-01-09,Prisoner of Love,False,5.0,2
False,/8keveybC0TcHTwGdSXVw7pWRyqH.jpg,[18],634544,en,Uncle Frank,"In 1973, when Frank Bledsoe and his 18-year-old niece Beth take a road trip from Manhattan to Creekville, South Carolina for the family patriarch's funeral, they're unexpectedly joined by Frank's lover Walid.",7.31,/u3yozs3oGY0ubwf4cKQKOMWqNx3.jpg,2020-11-25,Uncle Frank,False,7.5,317
False,/jfCfEhdFtotjSwP6bipQzk3eaoB.jpg,"[35, 18, 10751]",525946,en,Troop Zero,"In rural 1977 Georgia, a misfit girl dreams of life in outer space. When a national competition offers her a chance at her dream, to be recorded on NASA’s Golden Record, she recruits a makeshift troupe of Birdie Scouts, forging friendships that last a lifetime and beyond.",7.308,/uYVMs9wUAmA0eW2WmHaxT0BaHdg.jpg,2019-02-01,Troop Zero,False,7.0,232
False,/1BNnnrwOPRAJER3tzAKU659cpYY.jpg,[37],438457,en,The Ballad of Lefty Brown,"Aging sidekick Lefty Brown has ridden with Eddie Johnson his entire life. But when a rustler kills Eddie, Lefty is forced from his partner’s shadow and must confront the ugly realities of frontier justice.",7.304,/p4L5DM3ZeEuAawFxd2ftgISQMZQ.jpg,2017-12-15,The Ballad of Lefty Brown,False,6.3,149
False,/oIZNzQyeM9yNANvextLaDZcSzht.jpg,[18],622963,en,American Son,Time passes and tension mounts in a Florida police station as an estranged interracial couple awaits news of their missing teenage son.,7.293,/lEIlxhIyFsia7yCqbfD4UH8iIkN.jpg,2019-09-12,American Son,False,6.1,199
False,/zb85NiC3cjrH8HR1E2tB5gU5nxk.jpg,"[27, 53, 9648]",855228,en,The Girl Who Got Away,"A female serial killer who killed four young girls is sent away to prison, but a fifth victim escaped with her life. Twenty years later, the killer escapes and begins hunting for the one who got away.",7.292,/eCzmo6Lt8YUdq62QzurbgHe4gLS.jpg,2021-08-20,The Girl Who Got Away,False,6.3,54
False,/qt52Ivlo0wl3xEJ3Lc7Yp7qULpW.jpg,"[28, 80, 53, 18, 9648]",944865,en,Boon,"Mercenary Nick Boon is trying to atone for his life as an enforcer for a ruthless syndicate. Running from his past, Boon moves to a remote area in the pacific northwest where he meets a struggling widow and her son. When he finds the pair living in fear of a criminal kingpin, Boon realizes the only way to protect them is to do what he does best: kill.",7.289,/i4zcFYC4ILkvlBl37eHdNYSYvJW.jpg,2022-04-01,Boon,False,6.2,12
False,/rv3bNtqYpARfJNPFctMeZrxq6bL.jpg,"[99, 10402]",773736,en,TINA,Tina Turner overcame impossible odds to become one of the first female African American artists to reach a mainstream international audience. Her road to superstardom is an undeniable story of triumph over adversity. It’s the ultimate story of survival – and an inspirational story of our times.,7.288,/bL2FNPhiPqDyirzU3rfaXDiWRXs.jpg,2021-08-20,TINA,False,7.9,21
False,/lc2AI7UHqLgp9VkY91BgfUonYY8.jpg,"[10402, 99]",472424,en,Gaga: Five Foot Two,Go behind the scenes with pop provocateur Lady Gaga as she releases a bold new album and prepares for her Super Bowl halftime show.,7.288,/g0NONcnzzvWoASFjFoDqXZUW6SV.jpg,2017-09-08,Gaga: Five Foot Two,False,7.5,542
False,/rko9Scr6jQ8McmBWwRuq8nC85Dt.jpg,"[10749, 10770]",551603,en,My Christmas Inn,"With the holiday season in full swing, Jen Taylor is about to score a big promotion at the San Francisco ad agency where she works. But her life is unexpectedly turned upside down when she inherits a cozy inn in Alaska from her aunt. When she goes to inspect the property and meets handsome town attorney Steve Anderson, she's surprised to find that nothing is what she expected. The small town community is full of fun and festive Christmas traditions and soon, Jen starts wondering if the inn might just be the place she belongs, and if Steve could be the Mr. Right she has been waiting for.",7.287,/nk5ksh9hxPhSWcnwYjiZ0ZuvgVe.jpg,2018-11-21,My Christmas Inn,False,6.1,101
False,/mRnceZhq19AoJf97ueVX7lhAUl5.jpg,"[18, 35]",419635,en,Kodachrome,"Matt Ryder is convinced to drive his estranged and dying father Benjamin Ryder cross country to deliver four old rolls of Kodachrome film to the last lab in the world that can develop them before it shuts down for good. Along with Ben's nurse Zooey, the three navigate a world changing from analogue to digital while trying to put the past behind them.",7.279,/mseyc8v3UD1DhaZ3kSdXs4Dj9Xf.jpg,2017-09-08,Kodachrome,False,6.8,343
False,/tkkxL0ycG0qKMUGSAUmrSNZdciu.jpg,"[10749, 18]",484355,en,Here and Now,"On the eve of a major performance, Vivienne receives some life-altering news that causes her to reevaluate her priorities. As she crisscrosses the busy streets of New York City, she tries to balance her upcoming music tour, family, and friends. Through interaction with her overbearing mother, Jeanne, her long-time manager, Ben, and her ex-husband, Nick, Vivienne strives to make peace with the decisions and sacrifices she's made along the way.",7.2780000000000005,/j0Kr99KebJUSlNMtVruC0fN2hUf.jpg,2018-11-09,Here and Now,False,5.3,47
False,/lQExfQ6jplru1AtCp9eUrSvwLxS.jpg,[],732439,en,The End of Pokémon,"A Pokemon parody. The death of Ash Ketchum's longtime companion, Pikachu, sparks a revolution that could be the end of Pokemon training and fighting as we know it.",7.276,/dnMM58sr6MB06xnhaMzWyNrPYlV.jpg,2020-06-04,The End of Pokémon,False,7.1,7
False,/5R5O1IkKz4Otrhax39AwYRPkh1h.jpg,"[18, 36, 37]",468210,en,Sweet Country,"It’s 1929 on the vast, desert-like, Eastern Arrernte Nation lands that are now known as the Central Australian outback. Sam Kelly, a middle-aged Aboriginal man, works the land of a kind preacher, Fred Smith. After an ill-tempered bully arrives in town and Kelly kills him in self-defence, he and his wife go on the run as a posse gathers to hunt him down.",7.271,/szJdZCSiEIYybmPymoP2UTEvOUC.jpg,2018-01-25,Sweet Country,False,6.6,145
False,/e0voqKjEvjUrOC4RdQnwW5tumTO.jpg,[878],931140,en,Moon Crash,"A global steelworks company partners with an aerospace firm to mine the Moon. But when a drilling accident causes a giant piece of the Moon to crack off and hurtle towards Earth, the surviving space team and the head of the firm must figure out how to destroy the meteoroid before it wipes out the entire planet.",7.27,/3gEHpGKWL0Tsq5CpKq1qNtrNXys.jpg,2022-02-04,Moon Crash,False,2.8,4
False,,[99],941387,en,Alien Abduction: Travis Walton,"In 1975, six loggers in Arizona witnessed their crewmate's abduction by UFO. The Travis Walton story became an international sensation and ripped apart a small town. Four decades later, shocking new evidence reveals the true story behind Fire in the Sky.",7.265,/o6VHpQVKZ8fvSxMU4p4vq4sWmrT.jpg,2022-02-18,Alien Abduction: Travis Walton,False,0.0,0
False,/iInLawRWhnpRrhyCEtmJ7N69ygu.jpg,"[18, 10751, 10749]",434767,en,God Bless the Broken Road,The story of a young mother who loses her husband in Afghanistan and struggles to raise their young daughter in his absence.,7.264,/39B20BSnUykv6KM6EZOZ52dmUcx.jpg,2018-09-07,God Bless the Broken Road,False,7.5,51
False,/iwIgSq0uOJA9oJd38XbjG5hiMg4.jpg,[99],634233,en,Class Action Park,"Class Action Park explores the legend, legacy, and truth behind the 1980's water park in Vernon, New Jersey that long ago entered the realm of myth. Known for its dangerous, unsupervised rides and lack of regulation, guests of Action Park expected to walk away with injuries and were lucky if they made it out alive. Shirking the trappings of nostalgia, the film uses investigative journalism, original animations,  recordings, and interviews with the people who lived it to reveal the true story of Action Park.",7.2620000000000005,/AoNojvxMhZtdVu9V8LtjfXJ6TPT.jpg,2020-08-22,Class Action Park,False,6.7,90
False,/d4fWOKyrVgp3XsH0swUucl277O3.jpg,"[36, 18, 53]",432301,en,Chappaquiddick,"Ted Kennedy's life and political career become derailed in the aftermath of a fatal car accident in 1969 that claims the life of a young campaign strategist, Mary Jo Kopechne.",7.259,/kkTD7ufZd7AqAnZP5IMnrQXKRpM.jpg,2018-04-06,Chappaquiddick,False,6.1,217
False,/lK7IphewdNxLYXZB1sDh99lgHoM.jpg,"[878, 18, 12, 80, 28]",582607,en,See You Yesterday,"As two teen prodigies try to master the art of time travel, a tragic police shooting sends them on a series of dangerous trips to the past.",7.256,/d5uA1DdiWK5KH5yzyMfh1X3uXie.jpg,2019-05-03,See You Yesterday,False,5.6,465
False,/ii9D4foSBSuW8X09rdpp6CYcjRR.jpg,[99],455565,en,Bombshell: The Hedy Lamarr Story,"The life and career of the hailed Hollywood movie star and underappreciated genius inventor, Hedy Lamarr.",7.254,/iPwo2CRfZzTQxWemoEh6NYR1ZfX.jpg,2018-06-06,Bombshell: The Hedy Lamarr Story,False,7.0,79
False,/1nQLjdiGjl8R76DTbjd3TRqgsq.jpg,"[80, 18]",339395,en,Georgetown,"Ulrich Mott  is an eccentric and versatile social climber with grandiose plans to affect United States foreign policy. Encouraged  in his attempts by his strategically chosen (and much older) wife, the well-connected journalist Elsa Brecht, Mott has a knack for making himself indispensable and impossible to ignore. The only one seemingly immune to his charms is Elsa's daughter Amanda, who might simply disapprove of her mother marrying a much younger man - or perhaps she senses something more sinister beneath the smooth-talking surface?",7.253,/pfBZObVPRNFA47jU22iaYH19Rdy.jpg,2019-05-14,Georgetown,False,5.9,124
False,/lET0XG0RLddqRYrAHHtmTdqQr8h.jpg,"[18, 10751]",506951,en,Going for Gold,"Seventeen year old, Emma joins a high school cheerleading team when she moves to Australia with her dad who is a former Air Force Officer.",7.251,/yz1HMJkAwodFITez3ogU4QyijKo.jpg,2018-03-08,Going for Gold,False,6.8,119
False,/nwRwmz5G1H5LikBgJCXQ6ML8QEo.jpg,"[10770, 35, 10749]",793441,en,A Honeymoon to Remember,"When a devastated Ava’s fiancé leaves her at the altar, she’s determined to enjoy her honeymoon without him. Time away in a beautiful setting helps her figure out what she truly wants from a partner, but when her fiancé shows up unannounced, she’s more confused than ever… Can Ava forgive the man who broke her heart?",7.245,/7POepMKLZWihltLO3EJgKJz3Lku.jpg,2021-09-10,A Honeymoon to Remember,False,4.8,6
False,/18eg6MCW3tAWxiLMWmzqSzMMeAE.jpg,"[18, 10749]",998217,en,둔덕 가시거리,"Kyeong Hwan, who is home alone with the daughter-in-law who came from the countryside, falls in love.",7.244,/28DgYqAW2L4bsR8pn3ZkgEMyfl5.jpg,2022-06-05,Mound Visibility,False,0.0,0
False,/oPc24kKGypbbdudP9QaOLuBcX70.jpg,[35],442750,en,The Hippopotamus,Disgraced poet Ted Wallace is summoned to his friend's country manor to investigate a series of unexplained miracles.,7.242,/gU84M23dwakvYtcppMfTNFLmFbf.jpg,2017-03-19,The Hippopotamus,False,6.4,92
False,,[],568479,en,Strippers Exposed,"See all the Hollywood groping you’ve only read about in the tabloids! Find out what it really takes to get ahead in the adult film business! Follow hot young hopefuls from the casting couch to the wrap party, and witness every wild twist on the way. Sex sells, and these sassy sisters are slinging it saucy. But will they get the part, or will they end up another face on the cutting room floor? Or worse: will they bare body and soul, only to be sent back to Kansas with nothing but a faux-pearl necklace from the Casting Agent as a souvenir? In this time of showbiz shenanigans, we present this film as a cautionary tale, lest the supple flesh of any young ingénue fall prey to the advances of an unscrupulous Agent or Producer as chum to sharks. So heed this warning should ever you hear the siren song of the silver screen, and don’t let the fate of these girls befall you. A kiss is not a contract. Before you give it up, get it in writing!",7.239,/vKiiaA5kyQa4ax1EVSzjByNYtZn.jpg,2018-12-01,Strippers Exposed,False,0.0,0
False,/npPmsrCt0Deu4XIcULtfG4wUonA.jpg,[10749],783790,en,"Love, Lost & Found","A shallow and slightly clueless social media influencer takes his girlfriend out to the wilderness with the intention of live-streaming ""the most epic proposal ever!"" But things take an unexpected turn after she slips off the edge of a cliff in order to get that perfect shot. It takes being separated in the wild and overcoming nature's obstacles for them both to realize they just might not meant for each other...while finding love in new, unexpected places-like an old flame turned Search and Rescue volunteer, and a capable female park ranger.",7.235,/35LA1oinprT88L1EJNoY6yZrgUe.jpg,2021-01-06,"Love, Lost & Found",False,7.3,10
False,/ysCrwd7MuF52KLxxEt5wsPwAUzi.jpg,"[16, 10751, 12]",455842,en,Elliot: The Littlest Reindeer,"When Blitzen announces his retirement on December 21st, a miniature horse has 3 days to fulfill his lifelong dream of earning a spot on Santa's team at the North Pole try-outs.",7.232,/ufcYhMgXtdL3OQBdR3G3p23pBni.jpg,2018-11-08,Elliot: The Littlest Reindeer,False,6.3,56
False,/auftwkAjB6wYm2MfVoa3p8Pnnli.jpg,"[10749, 35]",627103,en,"Love, Weddings & Other Disasters","A fussy celebrity caterer, a blind woman, a tour-bus guide and an inexperienced wedding planner search for love.",7.228,/5NyNfNop1gOLapYUdCA2VwCwbvk.jpg,2020-12-04,"Love, Weddings & Other Disasters",False,6.0,42
False,/rqUQHaa9f4xBnyGnq9tcAPpN5ui.jpg,[99],795638,en,OnlyFans: Selling Sexy,"Examines the voyeuristic and profit-making world of the online platform OnlyFans. Follows the lives of five OnlyFans content creators juxtaposed against an array of commentators that includes comedians, writers, and therapists/experts in the field.",7.226,/6oCh8nd6rnOI7NdDzXbRXfkzbKR.jpg,2021-02-10,OnlyFans: Selling Sexy,False,4.5,4
False,/7YGubdw4ssfrUbfzknSVG1CSu8J.jpg,[53],594174,en,Locusts,"Two estranged brothers who are reluctantly reunited in their remote hometown at their father's funeral, become the target of an extortion scam at the hands of a gang of violent local thugs.",7.22,/v5qphhS55KPhqmyGafHAcSVPhvU.jpg,2020-12-03,Locusts,False,5.5,5
False,/eWUZQXzqkgU9ShrUZt2EiKpMyj0.jpg,[53],438435,en,M.F.A.,"After the accidental death of her rapist, an art student becomes an unlikely vigilante, set out to avenge college girls whose rapists were not charged.",7.22,/ntXFNanjY22rsyXS94FiSYHJFKN.jpg,2017-03-13,M.F.A.,False,6.3,127
False,/9morAQCYVynv69UQDV4iVkUgOHN.jpg,"[10749, 18]",454889,en,Princess Cyd,"High school athlete Cyd Loughlin lives alone with her depressive father in South Carolina, perpetually longing to get away from it all. When her aunt, famous novelist Miranda Ruth, agrees to host her for a few weeks during the summer, Cyd jumps at the opportunity. While there, she falls for a girl in the neighborhood, even as she and her aunt gently challenge each other in the realms of sex and spirit.",7.219,/7ZhF8acObc0R5tIETl7doRO1Bac.jpg,2017-11-03,Princess Cyd,False,6.6,112
False,/rVjDJHa5ARRYqAg8S3te8bvBvzw.jpg,"[35, 18]",717693,en,Playing God,"A brother and sister con-artist duo find themselves scamming a grieving billionaire by convincing him they can introduce him to God, face-to-face.",7.218,/vzHKjV3rxaGwMiwYUYYG2xTllkQ.jpg,2021-08-06,Playing God,False,6.1,23
False,/iF90nUCtnwwS4DgCKQSbTbENLAU.jpg,[18],544415,en,Tigertail,A man reflects on the lost love of his youth and his long-ago journey from Taiwan to America as he begins to reconnect with his estranged daughter.,7.218,/416Pzzz2xzkSEOdiGMz1EOrKcBm.jpg,2020-04-10,Tigertail,False,6.9,69
False,/2loHXVCbKRcZpUbMrAMovN20dfo.jpg,[27],603945,en,The La Llorona Curse,"A paranormal television show crew investigates a home where alleged paranormal sightings of La Llorona (The Crying Woman) have occurred. Soon, the group finds themselves in a life or death fight as one of the world's oldest urban legends comes to life before their eyes.",7.21,/5TlQSWf9sdiWstDyUsBBsqwbwmP.jpg,2019-04-08,The La Llorona Curse,False,7.0,6
False,/npvThSG35fNrjCBOP0godnC5dJH.jpg,"[28, 878, 10770]",479475,en,Geo-Disaster,"A chunk of dark matter shoots right through earth, causing various worldwide disasters. A family in Los Angeles struggles to survive the ordeal.",7.207,/3CejlBFDXEuktLJxLB6E59MbpGs.jpg,2017-10-03,Geo-Disaster,False,4.9,56
